"organization_name","title_es","title_en","summary_es","summary_en","description_es","description_en","slug","primary_category","additional_categories","keywords_es","keywords_en","languages","service_methods","cost_type","eligibility_es","eligibility_en","required_documents_es","required_documents_en","application_steps_es","application_steps_en","hours_es","hours_en","accessibility_notes_es","accessibility_notes_en","service_area_es","service_area_en","phone","sms_phone","whatsapp_phone","email","website_url","address_line_1","address_line_2","city","state","postal_code","county","latitude","longitude","source_url","is_featured","is_emergency","last_verified_at","verification_notes"
"Smithville Food Pantry","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","smithville-food-pantry-bastrop-2","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","miércoles: 9am-12pm","Wednesday: 9am-12pm","","","Condado de Bastrop","Bastrop County","512-237-5197","","","","https://smithvillefoodpantry.org/","107 SW 2nd Ave. Smithville, TX 78957","","","TX","78957","Bastrop","","","https://smithvillefoodpantry.org/","","","2026-09-02","Piloto de Bluebonnet Project HOPE. Fuente oficial consultada el 2026-09-02. Existencia o ubicación cotejada el 2026-09-02 con el directorio oficial Find Food Now del Central Texas Food Bank; revise horarios directamente antes de publicar."
"Ridgeway Baptist Church","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","ridgeway-baptist-church-bastrop","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Primer miércoles de cada mes:
9am-10am","Every first Wednesday of the month:
9am-10am","","","Condado de Bastrop","Bastrop County","512-253-6412","","","","","159 Ridgeway Cemetray Rd. Paige, TX 78659","","","TX","78659","Bastrop","","","https://www.centraltexasfoodbank.org/find-food-now","","","2026-09-02","Piloto de Bluebonnet Project HOPE. Fuente oficial consultada el 2026-09-02. Existencia o ubicación cotejada el 2026-09-02 con el directorio oficial Find Food Now del Central Texas Food Bank; revise horarios directamente antes de publicar."
"Rosanky Baptist Church Food Pantry","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","rosanky-baptist-church-food-pantry-rosanky","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","segundo y cuarto sábado del mes:
9am-11am","2nd and 4th Saturday of the month:
9am-11am","","","Condado de Bastrop","Bastrop County","830-839-4002","","","","","2160 FM 535, Rosanky, TX 78953","","Rosanky","TX","78953","Bastrop","29.930006902639","-97.301823521829","https://www.centraltexasfoodbank.org/find-food-now","","","2026-09-02","Piloto de Bluebonnet Project HOPE. Fuente oficial consultada el 2026-09-02. Existencia o ubicación cotejada el 2026-09-02 con el directorio oficial Find Food Now del Central Texas Food Bank; revise horarios directamente antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 2160 FM 535, ROSANKY, TX, 78953."
"First Baptist Church of Elgin","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","first-baptist-church-of-elgin-bastrop","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Martes y jueves: 5pm-6:30pm
Cerrado la quinta semana del mes","Tuesdays and Thursdays: 5pm-6:30pm
closed on the fifth week of the month","","","Condado de Bastrop","Bastrop County","512-285-4161","","","","","205 W 2nd St. Elgin, TX 78621","","","TX","78621","Bastrop","30.349053023549","-97.372228722835","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 205 W 2ND ST, ELGIN, TX, 78621."
"First Baptist Church of Bastrop","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","first-baptist-church-of-bastrop-bastrop","comida","","despensa|alimentos","food|pantry","","in_person","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Martes: 2pm-4pm","Tuesdays: 2pm-4pm","","","Condado de Bastrop","Bastrop County","","","","","","1202 Water St. Bastrop, TX 78602","","","TX","78602","Bastrop","30.112783202352","-97.31885102927","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 1202 WATER ST, BASTROP, TX, 78602."
"Grace Baptist Church of Red Rock","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","grace-baptist-church-of-red-rock-red-rock","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","viernes: 8am-10am","Fridays: 8am-10am","","","Condado de Bastrop","Bastrop County","512-303-3891","","","","","115 Sorrell, Red Rock, TX 78662","","Red Rock","TX","78662","Bastrop","","","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar."
"Seventh Day Adventist Food Pantry","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","seventh-day-adventist-food-pantry-bastrop","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Segundo y último viernes: 1pm-5pm","Second and last Fridays: 1pm-5pm","","","Condado de Bastrop","Bastrop County","512-285-2505","","","","","225 Lexington Rd. Elgin, TX 78621","","","TX","78621","Bastrop","30.352576514168","-97.371287664262","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 225 LEXINGTON RD, ELGIN, TX, 78621."
"McDade Food Pantry","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","mcdade-food-pantry-bastrop","comida","","despensa|alimentos","food|pantry","","phone","unknown","","","","","Comuníquese directamente con la organización para confirmar el proceso de acceso.","Contact the organization directly to confirm how to access the service.","Martes: 10am–12:00 p.m.","Tuesdays: 10am-noon","","","Condado de Bastrop","Bastrop County","512-273-2016","","","","","","","","","","Bastrop","","","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar."
"Apostolic Christian Church of Bastrop","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","apostolic-christian-church-of-bastrop-bastrop","comida","","despensa|alimentos","food|pantry","","in_person|phone","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Third sábados: 10:30am-11:30am","Third Saturdays: 10:30am-11:30am","","","Condado de Bastrop","Bastrop County","512-321-2345","","","","","1033 Hwy 71 W, Bastrop, TX 78602","","Bastrop","TX","78602","Bastrop","","","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar."
"Cedar Creek United Methodist Church","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","cedar-creek-united-methodist-church-bastrop","comida","","despensa|alimentos","food|pantry","","in_person","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","miércoles: 9am-11am","Wednesday: 9am-11am","","","Condado de Bastrop","Bastrop County","","","","","","5630 Farm to Market Rd. 535 Cedar Creek, TX 78612","","","TX","78612","Bastrop","30.083886904657","-97.500852071141","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 5630 FM 535, CEDAR CREEK, TX, 78612."
"Sacred Heart Catholic Church (Elgin)- Society of St. Vincent De Paul","Despensa de alimentos","Food pantry","Ofrece alimentos o comestibles para personas y familias.","Provides food or groceries for individuals and families.","Ofrece alimentos o comestibles para personas y familias.","Provides access to food. Contact the organization directly to confirm availability, requirements, and additional support.","sacred-heart-catholic-church-elgin-society-of-st-vincent-de-paul-bastrop","comida","","despensa|alimentos","food|pantry","","in_person","unknown","","","","","Confirme el horario, la disponibilidad y los requisitos antes de acudir.","Confirm hours, availability, and requirements before visiting.","Confirme el horario con la organización","Hours: INQUIRE ABOUT HOURS","","","Condado de Bastrop","Bastrop County","","","","","","302 W. 11th St. Elgin, TX 78621","","","TX","78621","Bastrop","30.352158038491","-97.379364625869","https://www.centraltexasfoodbank.org/find-food-now","","","","Piloto de Bluebonnet Project HOPE. Registro preparado a partir de “Food Pantries by County.xlsx”; requiere revisión administrativa antes de publicar. Geocodificación Census Bureau: Non_Exact; dirección normalizada: 302 W 11TH ST, ELGIN, TX, 78621."
