id,slug,organization_name,title_es,title_en,status,completed_fields,total_fields,completion_percent,missing_count,missing_fields
"3a9cfb2b-3c64-46fb-981d-cb0cc1a101ba","texas-wildlife-association-education-and-learning-support-programs","Texas Wildlife Association","Programas educativos y apoyo al aprendizaje","Education and learning support programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"85303f47-6ce4-425d-bbd7-103377ee3183","the-georgetown-project-community-support-for-individuals-and-families","The Georgetown Project","Apoyo comunitario para personas y familias","Community support for individuals and families","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"5f2c362a-438a-4f1a-9a7e-f5d76a092c3b","the-goodwill-career-and-technical-academy-the-goodwill-career-and-technical-academy","The Goodwill Career and Technical Academy","Goodwill Career and Technical Academy","The Goodwill Career and Technical Academy","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"a922e19a-6fa5-4e4d-8621-48a7d7623ab7","the-settlement-home-for-children-post-adoption-services-support-for-foster-youth-and-families","The Settlement Home for Children Post-Adoption Services","Apoyo para jóvenes y familias de cuidado temporal","Support for foster youth and families","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"99d0d0b2-c82b-4fcb-b0d9-7fcd28a20721","thriving-hearts-crisis-center-previously-guadalupe-valley-family-violence-shelter-communit","Thriving Hearts Crisis Center (previously: Guadalupe Valley Family Violence Shelter)","Refugio y apoyo ante violencia doméstica, sexual y trata","Shelter and support for domestic violence, sexual assault, and trafficking","draft","25","41","61","16","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code"
"fe44121c-f3fc-45e0-bedb-ddceff9cd388","todos-juntos-learning-center-community-support-for-individuals-and-families","Todos Juntos Learning Center","Apoyo comunitario para personas y familias","Community support for individuals and families","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"2ddc9f82-7c49-4781-9c1e-b81cbef39535","travis-audubon-youth-development-and-recreation-programs","Travis Audubon","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"6010a29b-f3eb-40ad-adef-d8de8b2b5515","trinity-center-at-st-david-s-episcopal-church-navigation-and-basic-needs-services","Trinity Center at St. David's Episcopal Church","Servicios de orientación y necesidades básicas","Navigation and basic-needs services","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"c5211c29-1b7f-43fc-bbd3-209a9af4b1ad","university-united-methodist-church-open-door-breakfast-and-clothing","University United Methodist Church","Desayuno y ropa de Open Door","Open Door breakfast and clothing","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"e20bd28c-bbc1-4ff3-89f4-f6493b731344","upbring-support-for-foster-youth-and-families","Upbring","Apoyo para jóvenes y familias de cuidado temporal","Support for foster youth and families","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"e2b49b45-73e8-4905-b97e-01ab1e099a9d","uplift-texas-food-and-basic-needs-assistance","Uplift Texas","Alimentos y asistencia para necesidades básicas","Food and basic-needs assistance","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"0d41a430-c159-4f9b-b8f4-2ed7b1cbc5cc","urban-roots-youth-development-and-recreation-programs","Urban Roots","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"15dc36d5-f3d8-4799-a3b8-adc185a5ed8f","vela-disability-and-family-support","VELA","Apoyo para personas con discapacidades y sus familias","Disability and family support","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"bc94d411-db8d-4ba0-8571-2a8e964f289a","westcave-outdoor-discovery-center-youth-development-and-recreation-programs","Westcave Outdoor Discovery Center","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"2f3dd17c-8a9b-47c0-95fd-499b693273c3","wcchd-wic-williamson","Williamson County and Cities Health District","Nutrición y beneficios WIC","WIC nutrition and food benefits","published","25","41","61","16","description_es|description_en|additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"7b3c4f39-f752-49eb-b8c7-5fc858a65e3c","williamson-county-children-s-advocacy-center-education-and-learning-support-programs","Williamson County Children's Advocacy Center","Programas educativos y apoyo al aprendizaje","Education and learning support programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"6aaf57ab-6fc3-4e9d-83d8-917a1d53cab3","wonders-and-worries-community-support-for-individuals-and-families","Wonders & Worries","Apoyo comunitario para personas y familias","Community support for individuals and families","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"6c24c546-2575-4a93-8ac9-7afac780955b","workforce-solutions-rural-capital-area-child-care-services-financial-and-basic-needs-assistance","Workforce Solutions Rural Capital Area- Child Care Services","Asistencia financiera y apoyo para necesidades básicas","Financial and basic-needs assistance","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"a56bf4d3-8986-4009-b2d6-9c6273582a8d","zilker-botanical-garden-youth-development-and-recreation-programs","Zilker Botanical Garden","Programas de desarrollo y recreación juvenil","Youth development and recreation programs","published","25","41","61","16","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"d862c233-da6f-472f-85e0-c870f92b767b","agape-food-pantry-of-taylor-williamson","Agape Food Pantry of Taylor","Despensa de alimentos","Food pantry","draft","26","41","63","15","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_2|city"
"a7b453f7-8679-4e59-9a1c-1fc605ae8251","all-saints-episcopal-church-housing-and-financial-assistance-travis","All Saints Episcopal Church","Asistencia con servicios públicos","Utility assistance","draft","26","41","63","15","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2|city|source_url"
"a58a54dd-3379-4afa-8567-d13a3b44e632","austin-baptist-chapel-angel-house-soup-kitchen-travis","Austin Baptist Chapel - Angel House Soup Kitchen","Desayuno, almuerzo y duchas","Breakfast, lunch, and showers","draft","26","41","63","15","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_2|city"
"3e6b0c83-aca9-4bd2-ad20-567164dd7776","austin-city-lutherans-bread-for-all-pantry-travis","Austin City Lutherans - Bread For All Pantry","Despensa de alimentos","Food pantry","draft","26","41","63","15","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|website_url|address_line_2|city"
